date,symbol,close
2024-10-11,QQQ,488.9258
2024-10-18,QQQ,490.0258
2024-10-25,QQQ,490.8682
2024-11-01,QQQ,483.0491
2024-11-08,QQQ,509.519
2024-11-15,QQQ,492.1069
2024-11-22,QQQ,501.244
2024-11-29,QQQ,505.1585
2024-12-06,QQQ,521.7481
2024-12-13,QQQ,525.7617
2024-12-20,QQQ,513.9983
2024-12-27,QQQ,518.6984
2025-01-03,QQQ,514.7477
2025-01-10,QQQ,503.4419
2025-01-17,QQQ,517.8844
2025-01-24,QQQ,525.7161
2025-01-31,QQQ,518.4303
2025-02-07,QQQ,519.0558
2025-02-14,QQQ,534.1732
2025-02-21,QQQ,522.1924
2025-02-28,QQQ,504.4147
2025-03-07,QQQ,488.1558
2025-03-14,QQQ,476.1154
2025-03-21,QQQ,477.2867
2025-03-28,QQQ,466.1688
2025-04-04,QQQ,420.1722
2025-04-11,QQQ,451.7147
2025-04-18,QQQ,441.4756
2025-04-25,QQQ,469.7674
2025-05-02,QQQ,485.9412
2025-05-09,QQQ,485.0863
2025-05-16,QQQ,518.428
2025-05-23,QQQ,506.2306
2025-05-30,QQQ,516.0423
2025-06-06,QQQ,526.7883
2025-06-13,QQQ,523.8458
2025-06-20,QQQ,523.7167
2025-06-27,QQQ,545.463
2025-07-04,QQQ,553.5539
2025-07-11,QQQ,551.5437
2025-07-18,QQQ,558.5698
2025-07-25,QQQ,563.6553
2025-08-01,QQQ,551.2252
2025-08-08,QQQ,571.7961
2025-08-15,QQQ,574.5728
2025-08-22,QQQ,569.2285
2025-08-29,QQQ,567.666
2025-09-05,QQQ,573.2988
2025-09-12,QQQ,583.848
2025-09-19,QQQ,596.4772
2025-09-26,QQQ,593.801
2025-10-03,QQQ,600.9848
2025-10-10,QQQ,587.3546
2025-10-17,QQQ,601.7321
2025-10-24,QQQ,614.8541
2025-10-31,QQQ,626.7806
2025-11-07,QQQ,607.5209
2025-11-14,QQQ,606.644
2025-11-21,QQQ,587.9225
2025-11-28,QQQ,616.9963
2025-12-05,QQQ,623.2037
2025-12-12,QQQ,611.3868
2025-12-19,QQQ,614.8043
2025-12-26,QQQ,622.4203
2026-01-02,QQQ,611.6757
2026-01-09,QQQ,625.1738
2026-01-16,QQQ,619.7965
2026-01-23,QQQ,621.2531
2026-01-30,QQQ,620.405
2026-02-06,QQQ,608.2139
2026-02-13,QQQ,600.502
2026-02-20,QQQ,607.3758
2026-02-27,QQQ,605.8594
2026-03-06,QQQ,598.3372
2026-03-13,QQQ,592.3214
2026-03-20,QQQ,580.6888
2026-03-27,QQQ,561.9625
2026-04-03,QQQ,584.3378
2026-04-10,QQQ,610.3992
2026-04-17,QQQ,648.1377
2026-04-24,QQQ,663.1512
2026-05-01,QQQ,673.41
2026-05-08,QQQ,710.4492
2026-05-15,QQQ,708.1518
2026-05-22,QQQ,716.7523
2026-05-29,QQQ,737.4995
2026-06-05,QQQ,704.286
2026-06-12,QQQ,720.5482
2026-06-19,QQQ,739.807
2026-06-26,QQQ,706.52
2026-07-03,QQQ,712.6
2026-07-10,QQQ,725.51
2026-07-17,QQQ,695.33
2026-07-24,QQQ,684.23
2026-07-31,QQQ,687.99
2026-08-07,QQQ,723.03
2026-08-14,QQQ,731.07
2026-08-21,QQQ,713.44
2026-08-28,QQQ,716.43
2026-09-04,QQQ,718.96
2021-09-10,RSPF,56.0083
2021-09-17,RSPF,55.9261
2021-09-24,RSPF,56.784
2021-10-01,RSPF,56.9848
2021-10-08,RSPF,58.2716
2021-10-15,RSPF,59.0109
2021-10-22,RSPF,60.7722
2021-10-29,RSPF,59.6497
2021-11-05,RSPF,59.9235
2021-11-12,RSPF,60.3068
2021-11-19,RSPF,58.7736
2021-11-26,RSPF,58.1347
2021-12-03,RSPF,56.8205
2021-12-10,RSPF,58.5728
2021-12-17,RSPF,57.6236
2021-12-24,RSPF,58.4422
2021-12-31,RSPF,59.0013
2022-01-07,RSPF,61.8611
2022-01-14,RSPF,61.9161
2022-01-21,RSPF,57.5164
2022-01-28,RSPF,58.0572
2022-02-04,RSPF,60.4037
2022-02-11,RSPF,60.5503
2022-02-18,RSPF,59.5329
2022-02-25,RSPF,59.6154
2022-03-04,RSPF,56.6181
2022-03-11,RSPF,55.3807
2022-03-18,RSPF,59.1571
2022-03-25,RSPF,59.9818
2022-04-01,RSPF,58.4907
2022-04-08,RSPF,57.7084
2022-04-15,RSPF,56.7788
2022-04-22,RSPF,55.6836
2022-04-29,RSPF,52.95
2022-05-06,RSPF,53.1893
2022-05-13,RSPF,51.3669
2022-05-20,RSPF,50.5478
2022-05-27,RSPF,54.5147
2022-06-03,RSPF,53.493
2022-06-10,RSPF,50.1428
2022-06-17,RSPF,48.0167
2022-06-24,RSPF,50.6886
2022-07-01,RSPF,49.9112
2022-07-08,RSPF,50.1611
2022-07-15,RSPF,49.5595
2022-07-22,RSPF,50.8367
2022-07-29,RSPF,52.3359
2022-08-05,RSPF,52.2526
2022-08-12,RSPF,55.4733
2022-08-19,RSPF,54.6311
2022-08-26,RSPF,52.6136
2022-09-02,RSPF,51.3179
2022-09-09,RSPF,53.8537
2022-09-16,RSPF,51.6603
2022-09-23,RSPF,48.6763
2022-09-30,RSPF,47.6438
2022-10-07,RSPF,48.8624
2022-10-14,RSPF,48.6112
2022-10-21,RSPF,49.56
2022-10-28,RSPF,52.8435
2022-11-04,RSPF,52.0157
2022-11-11,RSPF,54.8992
2022-11-18,RSPF,53.9411
2022-11-25,RSPF,55.1597
2022-12-02,RSPF,55.169
2022-12-09,RSPF,53.1505
2022-12-16,RSPF,51.6901
2022-12-23,RSPF,52.4696
2022-12-30,RSPF,52.7219
2023-01-06,RSPF,54.6379
2023-01-13,RSPF,55.6753
2023-01-20,RSPF,55.1519
2023-01-27,RSPF,56.6754
2023-02-03,RSPF,57.5539
2023-02-10,RSPF,57.0866
2023-02-17,RSPF,56.9464
2023-02-24,RSPF,55.5538
2023-03-03,RSPF,55.7781
2023-03-10,RSPF,49.1704
2023-03-17,RSPF,45.2637
2023-03-24,RSPF,45.6108
2023-03-31,RSPF,47.4831
2023-04-07,RSPF,47.0503
2023-04-14,RSPF,47.8312
2023-04-21,RSPF,48.1228
2023-04-28,RSPF,48.0475
2023-05-05,RSPF,46.307
2023-05-12,RSPF,45.5261
2023-05-19,RSPF,46.6551
2023-05-26,RSPF,46.0718
2023-06-02,RSPF,47.2196
2023-06-09,RSPF,48.0099
2023-06-16,RSPF,48.4239
2023-06-23,RSPF,47.1061
2023-06-30,RSPF,48.4788
2023-07-07,RSPF,48.5261
2023-07-14,RSPF,49.4538
2023-07-21,RSPF,51.385
2023-07-28,RSPF,51.4418
2023-08-04,RSPF,51.0158
2023-08-11,RSPF,50.8549
2023-08-18,RSPF,49.0941
2023-08-25,RSPF,48.9426
2023-09-01,RSPF,50.2396
2023-09-08,RSPF,49.397
2023-09-15,RSPF,50.1544
2023-09-22,RSPF,48.8624
2023-09-29,RSPF,48.2625
2023-10-06,RSPF,48.0531
2023-10-13,RSPF,47.9769
2023-10-20,RSPF,46.6154
2023-10-27,RSPF,45.7966
2023-11-03,RSPF,49.4241
2023-11-10,RSPF,49.1861
2023-11-17,RSPF,50.938
2023-11-24,RSPF,51.3474
2023-12-01,RSPF,53.1659
2023-12-08,RSPF,53.3468
2023-12-15,RSPF,55.5652
2023-12-22,RSPF,55.6878
2023-12-29,RSPF,56.1091
2024-01-05,RSPF,56.2527
2024-01-12,RSPF,55.8506
2024-01-19,RSPF,56.2527
2024-01-26,RSPF,57.2868
2024-02-02,RSPF,56.9038
2024-02-09,RSPF,56.9038
2024-02-16,RSPF,57.4879
2024-02-23,RSPF,58.0911
2024-03-01,RSPF,58.1581
2024-03-08,RSPF,59.1443
2024-03-15,RSPF,59.0677
2024-03-22,RSPF,60.2322
2024-03-29,RSPF,61.82
2024-04-05,RSPF,60.5305
2024-04-12,RSPF,57.9611
2024-04-19,RSPF,58.3845
2024-04-26,RSPF,58.6635
2024-05-03,RSPF,58.8368
2024-05-10,RSPF,60.3957
2024-05-17,RSPF,61.1656
2024-05-24,RSPF,59.8183
2024-05-31,RSPF,59.7029
2024-06-07,RSPF,59.2121
2024-06-14,RSPF,57.8071
2024-06-21,RSPF,59.2891
2024-06-28,RSPF,59.261
2024-07-05,RSPF,59.3094
2024-07-12,RSPF,61.3589
2024-07-19,RSPF,62.1419
2024-07-26,RSPF,63.563
2024-08-02,RSPF,61.4072
2024-08-09,RSPF,61.7262
2024-08-16,RSPF,63.679
2024-08-23,RSPF,64.9745
2024-08-30,RSPF,66.4826
2024-09-06,RSPF,64.5007
2024-09-13,RSPF,65.3515
2024-09-20,RSPF,67.0626
2024-09-27,RSPF,66.8471
2024-10-04,RSPF,67.6528
2024-10-11,RSPF,68.5653
2024-10-18,RSPF,70.3807
2024-10-25,RSPF,68.8663
2024-11-01,RSPF,68.4683
2024-11-08,RSPF,72.4387
2024-11-15,RSPF,73.225
2024-11-22,RSPF,74.7006
2024-11-29,RSPF,75.7685
2024-12-06,RSPF,74.0308
2024-12-13,RSPF,72.4873
2024-12-20,RSPF,70.4972
2024-12-27,RSPF,71.0695
2025-01-03,RSPF,70.8745
2025-01-10,RSPF,68.788
2025-01-17,RSPF,72.7368
2025-01-24,RSPF,73.2243
2025-01-31,RSPF,74.9404
2025-02-07,RSPF,73.8288
2025-02-14,RSPF,72.9903
2025-02-21,RSPF,71.9568
2025-02-28,RSPF,73.7606
2025-03-07,RSPF,70.4553
2025-03-14,RSPF,69.49
2025-03-21,RSPF,70.3188
2025-03-28,RSPF,70.0984
2025-04-04,RSPF,63.0454
2025-04-11,RSPF,65.6021
2025-04-18,RSPF,65.7392
2025-04-25,RSPF,67.3262
2025-05-02,RSPF,69.7261
2025-05-09,RSPF,70.4412
2025-05-16,RSPF,72.9783
2025-05-23,RSPF,70.5587
2025-05-30,RSPF,71.7244
2025-06-06,RSPF,72.4395
2025-06-13,RSPF,70.5587
2025-06-20,RSPF,71.7832
2025-06-27,RSPF,74.2076
2025-07-04,RSPF,76.3419
2025-07-11,RSPF,75.1223
2025-07-18,RSPF,75.8501
2025-07-25,RSPF,76.8435
2025-08-01,RSPF,73.6962
2025-08-08,RSPF,74.5814
2025-08-15,RSPF,75.4567
2025-08-22,RSPF,77.0992
2025-08-29,RSPF,77.1681
2025-09-05,RSPF,76.1058
2025-09-12,RSPF,77.05
2025-09-19,RSPF,76.9615
2025-09-26,RSPF,76.7315
2025-10-03,RSPF,76.9684
2025-10-10,RSPF,74.6582
2025-10-17,RSPF,73.8486
2025-10-24,RSPF,75.3493
2025-10-31,RSPF,73.6216
2025-11-07,RSPF,74.1942
2025-11-14,RSPF,74.0955
2025-11-21,RSPF,73.2661
2025-11-28,RSPF,75.3592
2025-12-05,RSPF,75.9318
2025-12-12,RSPF,77.9952
2025-12-19,RSPF,78.0248
2025-12-26,RSPF,79.0048
2026-01-02,RSPF,77.7167
2026-01-09,RSPF,79.3516
2026-01-16,RSPF,78.3905
2026-01-23,RSPF,77.1221
2026-01-30,RSPF,77.1419
2026-02-06,RSPF,77.459
2026-02-13,RSPF,73.9512
2026-02-20,RSPF,75.2097
2026-02-27,RSPF,74.2386
2026-03-06,RSPF,73.1387
2026-03-13,RSPF,70.2254
2026-03-20,RSPF,70.2254
2026-03-27,RSPF,68.7809
2026-04-03,RSPF,71.4209
2026-04-10,RSPF,72.5267
2026-04-17,RSPF,76.4121
2026-04-24,RSPF,75.1269
2026-05-01,RSPF,75.6649
2026-05-08,RSPF,74.8679
2026-05-15,RSPF,74.4893
2026-05-22,RSPF,75.4956
2026-05-29,RSPF,75.2166
2026-06-05,RSPF,75.635
2026-06-12,RSPF,77.3785
2026-06-19,RSPF,76.97
2026-06-26,RSPF,77.65
2026-07-03,RSPF,81.07
2026-07-10,RSPF,81.57
2026-07-17,RSPF,82.68
2026-07-24,RSPF,82.28
2026-07-31,RSPF,83.35
2026-08-07,RSPF,84.31
2026-08-14,RSPF,85.38
2026-08-21,RSPF,84.77
2026-08-28,RSPF,85.15
2026-09-04,RSPF,85.21
2021-09-10,RSPG,34.9982
2021-09-17,RSPG,36.6124
2021-09-24,RSPG,38.1656
2021-10-01,RSPG,40.6349
2021-10-08,RSPG,43.3922
2021-10-15,RSPG,44.0553
2021-10-22,RSPG,44.4567
2021-10-29,RSPG,43.462
2021-11-05,RSPG,44.5527
2021-11-12,RSPG,43.715
2021-11-19,RSPG,40.9403
2021-11-26,RSPG,41.6994
2021-12-03,RSPG,41.1672
2021-12-10,RSPG,42.9385
2021-12-17,RSPG,40.408
2021-12-24,RSPG,41.4613
2021-12-31,RSPG,42.0332
2022-01-07,RSPG,46.7407
2022-01-14,RSPG,49.5741
2022-01-21,RSPG,46.9783
2022-01-28,RSPG,49.882
2022-02-04,RSPG,52.1346
2022-02-11,RSPG,53.6744
2022-02-18,RSPG,51.7298
2022-02-25,RSPG,52.1434
2022-03-04,RSPG,57.0093
2022-03-11,RSPG,57.458
2022-03-18,RSPG,56.323
2022-03-25,RSPG,61.154
2022-04-01,RSPG,60.2771
2022-04-08,RSPG,61.7297
2022-04-15,RSPG,61.9423
2022-04-22,RSPG,59.1344
2022-04-29,RSPG,58.2752
2022-05-06,RSPG,64.4933
2022-05-13,RSPG,62.4826
2022-05-20,RSPG,62.7926
2022-05-27,RSPG,68.8514
2022-06-03,RSPG,69.9143
2022-06-10,RSPG,68.6476
2022-06-17,RSPG,55.9545
2022-06-24,RSPG,54.5616
2022-07-01,RSPG,55.5801
2022-07-08,RSPG,54.3829
2022-07-15,RSPG,52.5782
2022-07-22,RSPG,54.1774
2022-07-29,RSPG,59.1806
2022-08-05,RSPG,55.1334
2022-08-12,RSPG,59.8596
2022-08-19,RSPG,61.0211
2022-08-26,RSPG,63.6031
2022-09-02,RSPG,61.3874
2022-09-09,RSPG,61.6643
2022-09-16,RSPG,60.1187
2022-09-23,RSPG,53.8449
2022-09-30,RSPG,55.0818
2022-10-07,RSPG,62.5573
2022-10-14,RSPG,61.0857
2022-10-21,RSPG,66.0693
2022-10-28,RSPG,67.5319
2022-11-04,RSPG,69.7077
2022-11-11,RSPG,71.3238
2022-11-18,RSPG,69.5181
2022-11-25,RSPG,69.6355
2022-12-02,RSPG,68.9764
2022-12-09,RSPG,62.3496
2022-12-16,RSPG,64.074
2022-12-23,RSPG,66.5579
2022-12-30,RSPG,66.4026
2023-01-06,RSPG,66.3843
2023-01-13,RSPG,68.7777
2023-01-20,RSPG,69.1065
2023-01-27,RSPG,69.4811
2023-02-03,RSPG,65.2424
2023-02-10,RSPG,68.4397
2023-02-17,RSPG,63.7443
2023-02-24,RSPG,64.5755
2023-03-03,RSPG,67.0055
2023-03-10,RSPG,62.4105
2023-03-17,RSPG,57.8796
2023-03-24,RSPG,59.0781
2023-03-31,RSPG,62.9964
2023-04-07,RSPG,64.3793
2023-04-14,RSPG,66.5182
2023-04-21,RSPG,64.2502
2023-04-28,RSPG,64.241
2023-05-05,RSPG,60.9865
2023-05-12,RSPG,59.8525
2023-05-19,RSPG,60.8759
2023-05-26,RSPG,60.249
2023-06-02,RSPG,61.3092
2023-06-09,RSPG,62.4155
2023-06-16,RSPG,62.5999
2023-06-23,RSPG,60.2115
2023-06-30,RSPG,63.4566
2023-07-07,RSPG,64.013
2023-07-14,RSPG,65.0514
2023-07-21,RSPG,67.6661
2023-07-28,RSPG,69.3999
2023-08-04,RSPG,70.0582
2023-08-11,RSPG,72.4133
2023-08-18,RSPG,71.3841
2023-08-25,RSPG,70.4476
2023-09-01,RSPG,72.8583
2023-09-08,RSPG,73.4239
2023-09-15,RSPG,73.2199
2023-09-22,RSPG,70.759
2023-09-29,RSPG,71.5706
2023-10-06,RSPG,68.5854
2023-10-13,RSPG,72.9512
2023-10-20,RSPG,73.2498
2023-10-27,RSPG,69.8074
2023-11-03,RSPG,71.6266
2023-11-10,RSPG,68.4548
2023-11-17,RSPG,69.3037
2023-11-24,RSPG,69.6488
2023-12-01,RSPG,69.9474
2023-12-08,RSPG,67.186
2023-12-15,RSPG,68.7533
2023-12-22,RSPG,70.1349
2023-12-29,RSPG,69.382
2024-01-05,RSPG,69.6078
2024-01-12,RSPG,67.942
2024-01-19,RSPG,65.7868
2024-01-26,RSPG,68.789
2024-02-02,RSPG,67.5561
2024-02-09,RSPG,67.4432
2024-02-16,RSPG,69.749
2024-02-23,RSPG,70.2761
2024-03-01,RSPG,71.3772
2024-03-08,RSPG,72.629
2024-03-15,RSPG,75.1701
2024-03-22,RSPG,76.8476
2024-03-29,RSPG,78.6075
2024-04-05,RSPG,81.446
2024-04-12,RSPG,79.5915
2024-04-19,RSPG,78.1533
2024-04-26,RSPG,79.3739
2024-05-03,RSPG,76.5165
2024-05-10,RSPG,77.0936
2024-05-17,RSPG,78.2669
2024-05-24,RSPG,75.7122
2024-05-31,RSPG,77.4059
2024-06-07,RSPG,74.9364
2024-06-14,RSPG,73.5644
2024-06-21,RSPG,74.8512
2024-06-28,RSPG,76.7317
2024-07-05,RSPG,75.9228
2024-07-12,RSPG,76.5794
2024-07-19,RSPG,78.083
2024-07-26,RSPG,77.3788
2024-08-02,RSPG,73.4865
2024-08-09,RSPG,74.5905
2024-08-16,RSPG,75.761
2024-08-23,RSPG,75.7896
2024-08-30,RSPG,76.4272
2024-09-06,RSPG,71.8783
2024-09-13,RSPG,71.2787
2024-09-20,RSPG,74.0671
2024-09-27,RSPG,73.0312
2024-10-04,RSPG,78.2538
2024-10-11,RSPG,78.1197
2024-10-18,RSPG,75.561
2024-10-25,RSPG,75.1873
2024-11-01,RSPG,73.3474
2024-11-08,RSPG,78.6467
2024-11-15,RSPG,79.6913
2024-11-22,RSPG,82.499
2024-11-29,RSPG,80.9274
2024-12-06,RSPG,76.5768
2024-12-13,RSPG,75.4077
2024-12-20,RSPG,71.0667
2024-12-27,RSPG,72.3276
2025-01-03,RSPG,75.7208
2025-01-10,RSPG,76.9643
2025-01-17,RSPG,82.2469
2025-01-24,RSPG,80.0008
2025-01-31,RSPG,76.2124
2025-02-07,RSPG,76.463
2025-02-14,RSPG,78.2271
2025-02-21,RSPG,78.5742
2025-02-28,RSPG,77.9572
2025-03-07,RSPG,74.3133
2025-03-14,RSPG,76.1546
2025-03-21,RSPG,78.391
2025-03-28,RSPG,78.5491
2025-04-04,RSPG,65.6468
2025-04-11,RSPG,66.452
2025-04-18,RSPG,68.9936
2025-04-25,RSPG,69.5563
2025-05-02,RSPG,69.7212
2025-05-09,RSPG,70.0801
2025-05-16,RSPG,73.2524
2025-05-23,RSPG,70.1966
2025-05-30,RSPG,69.5272
2025-06-06,RSPG,71.5547
2025-06-13,RSPG,75.5709
2025-06-20,RSPG,75.6194
2025-06-27,RSPG,73.0453
2025-07-04,RSPG,74.5589
2025-07-11,RSPG,76.1311
2025-07-18,RSPG,73.8363
2025-07-25,RSPG,74.3929
2025-08-01,RSPG,72.7425
2025-08-08,RSPG,72.2542
2025-08-15,RSPG,72.889
2025-08-22,RSPG,75.0764
2025-08-29,RSPG,77.2541
2025-09-05,RSPG,75.2425
2025-09-12,RSPG,75.9163
2025-09-19,RSPG,75.6721
2025-09-26,RSPG,80.192
2025-10-03,RSPG,77.911
2025-10-10,RSPG,73.8306
2025-10-17,RSPG,74.0862
2025-10-24,RSPG,76.5541
2025-10-31,RSPG,76.4066
2025-11-07,RSPG,78.8647
2025-11-14,RSPG,81.1458
2025-11-21,RSPG,78.5894
2025-11-28,RSPG,80.3887
2025-12-05,RSPG,82.5125
2025-12-12,RSPG,80.428
2025-12-19,RSPG,77.5767
2025-12-26,RSPG,77.9013
2026-01-02,RSPG,80.4251
2026-01-09,RSPG,81.4643
2026-01-16,RSPG,82.9192
2026-01-23,RSPG,86.1061
2026-01-30,RSPG,88.4815
2026-02-06,RSPG,92.3909
2026-02-13,RSPG,94.9939
2026-02-20,RSPG,97.4286
2026-02-27,RSPG,98.7548
2026-03-06,RSPG,100.279
2026-03-13,RSPG,101.7636
2026-03-20,RSPG,105.386
2026-03-27,RSPG,112.1176
2026-04-03,RSPG,106.0314
2026-04-10,RSPG,102.2822
2026-04-17,RSPG,98.4634
2026-04-24,RSPG,103.3562
2026-05-01,RSPG,107.2944
2026-05-08,RSPG,100.87
2026-05-15,RSPG,106.8767
2026-05-22,RSPG,107.4038
2026-05-29,RSPG,101.6955
2026-06-05,RSPG,103.4557
2026-06-12,RSPG,103.575
2026-06-19,RSPG,96.733
2026-06-26,RSPG,98.56
2026-07-03,RSPG,97.44
2026-07-10,RSPG,100.64
2026-07-17,RSPG,104.57
2026-07-24,RSPG,107.31
2026-07-31,RSPG,106.84
2026-08-07,RSPG,102.85
2026-08-14,RSPG,111.24
2026-08-21,RSPG,113.87
2026-08-28,RSPG,112.87
2026-09-04,RSPG,115.16
2021-09-10,RSPH,30.3446
2021-09-17,RSPH,30.2962
2021-09-24,RSPH,30.1077
2021-10-01,RSPH,28.8969
2021-10-08,RSPH,28.6271
2021-10-15,RSPH,28.806
2021-10-22,RSPH,29.6164
2021-10-29,RSPH,29.8195
2021-11-05,RSPH,29.5961
2021-11-12,RSPH,29.7402
2021-11-19,RSPH,29.4027
2021-11-26,RSPH,28.9462
2021-12-03,RSPH,28.4269
2021-12-10,RSPH,29.4646
2021-12-17,RSPH,30.0554
2021-12-24,RSPH,30.6661
2021-12-31,RSPH,31.0498
2022-01-07,RSPH,29.4928
2022-01-14,RSPH,29.5248
2022-01-21,RSPH,28.3719
2022-01-28,RSPH,28.2653
2022-02-04,RSPH,28.8795
2022-02-11,RSPH,28.6964
2022-02-18,RSPH,28.2256
2022-02-25,RSPH,29.1082
2022-03-04,RSPH,29.1111
2022-03-11,RSPH,28.0308
2022-03-18,RSPH,29.7031
2022-03-25,RSPH,29.5618
2022-04-01,RSPH,30.0393
2022-04-08,RSPH,30.6119
2022-04-15,RSPH,29.7724
2022-04-22,RSPH,28.435
2022-04-29,RSPH,27.3344
2022-05-06,RSPH,27.2043
2022-05-13,RSPH,26.8656
2022-05-20,RSPH,27.051
2022-05-27,RSPH,28.0768
2022-06-03,RSPH,27.1791
2022-06-10,RSPH,26.1047
2022-06-17,RSPH,24.7935
2022-06-24,RSPH,26.5523
2022-07-01,RSPH,26.5183
2022-07-08,RSPH,26.9403
2022-07-15,RSPH,26.5572
2022-07-22,RSPH,26.9821
2022-07-29,RSPH,27.7036
2022-08-05,RSPH,27.7434
2022-08-12,RSPH,28.2422
2022-08-19,RSPH,27.6102
2022-08-26,RSPH,26.3103
2022-09-02,RSPH,25.8348
2022-09-09,RSPH,27.2816
2022-09-16,RSPH,26.11
2022-09-23,RSPH,24.7401
2022-09-30,RSPH,24.4694
2022-10-07,RSPH,25.0623
2022-10-14,RSPH,24.9815
2022-10-21,RSPH,25.52
2022-10-28,RSPH,26.9104
2022-11-04,RSPH,26.5424
2022-11-11,RSPH,27.8043
2022-11-18,RSPH,27.5989
2022-11-25,RSPH,28.1636
2022-12-02,RSPH,28.7615
2022-12-09,RSPH,28.2123
2022-12-16,RSPH,27.9202
2022-12-23,RSPH,28.1392
2022-12-30,RSPH,28.1334
2023-01-06,RSPH,28.4094
2023-01-13,RSPH,28.8151
2023-01-20,RSPH,28.818
2023-01-27,RSPH,28.9614
2023-02-03,RSPH,29.3232
2023-02-10,RSPH,28.898
2023-02-17,RSPH,28.9799
2023-02-24,RSPH,28.0349
2023-03-03,RSPH,28.5752
2023-03-10,RSPH,27.006
2023-03-17,RSPH,27.3434
2023-03-24,RSPH,27.6878
2023-03-31,RSPH,28.4957
2023-04-07,RSPH,28.9549
2023-04-14,RSPH,29.2372
2023-04-21,RSPH,29.3476
2023-04-28,RSPH,29.2509
2023-05-05,RSPH,28.9539
2023-05-12,RSPH,28.5397
2023-05-19,RSPH,28.4557
2023-05-26,RSPH,27.5041
2023-06-02,RSPH,28.0795
2023-06-09,RSPH,28.1352
2023-06-16,RSPH,28.8826
2023-06-23,RSPH,28.7291
2023-06-30,RSPH,29.1655
2023-07-07,RSPH,28.4893
2023-07-14,RSPH,29.2497
2023-07-21,RSPH,29.9269
2023-07-28,RSPH,29.5257
2023-08-04,RSPH,28.8211
2023-08-11,RSPH,29.0559
2023-08-18,RSPH,28.136
2023-08-25,RSPH,28.2143
2023-09-01,RSPH,28.4785
2023-09-08,RSPH,27.6369
2023-09-15,RSPH,27.676
2023-09-22,RSPH,26.9879
2023-09-29,RSPH,26.8604
2023-10-06,RSPH,26.8114
2023-10-13,RSPH,26.4585
2023-10-20,RSPH,26.037
2023-10-27,RSPH,24.841
2023-11-03,RSPH,25.9978
2023-11-10,RSPH,25.5958
2023-11-17,RSPH,26.3507
2023-11-24,RSPH,27.0565
2023-12-01,RSPH,27.3114
2023-12-08,RSPH,27.3506
2023-12-15,RSPH,28.4975
2023-12-22,RSPH,29.0573
2023-12-29,RSPH,29.2439
2024-01-05,RSPH,29.3322
2024-01-12,RSPH,29.5777
2024-01-19,RSPH,29.3322
2024-01-26,RSPH,29.401
2024-02-02,RSPH,29.7545
2024-02-09,RSPH,29.9902
2024-02-16,RSPH,30.2848
2024-02-23,RSPH,30.8052
2024-03-01,RSPH,30.6285
2024-03-08,RSPH,31.0507
2024-03-15,RSPH,30.6579
2024-03-22,RSPH,30.8703
2024-03-29,RSPH,31.2637
2024-04-05,RSPH,30.2705
2024-04-12,RSPH,29.4444
2024-04-19,RSPH,28.9428
2024-04-26,RSPH,29.3362
2024-05-03,RSPH,29.5034
2024-05-10,RSPH,30.0639
2024-05-17,RSPH,30.595
2024-05-24,RSPH,30.0639
2024-05-31,RSPH,29.7296
2024-06-07,RSPH,30.0934
2024-06-14,RSPH,29.8181
2024-06-21,RSPH,29.9656
2024-06-28,RSPH,29.5824
2024-07-05,RSPH,29.2376
2024-07-12,RSPH,30.1045
2024-07-19,RSPH,30.1439
2024-07-26,RSPH,30.6561
2024-08-02,RSPH,31.0108
2024-08-09,RSPH,30.3803
2024-08-16,RSPH,31.0305
2024-08-23,RSPH,31.395
2024-08-30,RSPH,31.9072
2024-09-06,RSPH,31.0896
2024-09-13,RSPH,31.7693
2024-09-20,RSPH,31.7299
2024-09-27,RSPH,31.7052
2024-10-04,RSPH,30.9849
2024-10-11,RSPH,31.1329
2024-10-18,RSPH,31.1428
2024-10-25,RSPH,30.3533
2024-11-01,RSPH,30.452
2024-11-08,RSPH,31.0145
2024-11-15,RSPH,29.7218
2024-11-22,RSPH,30.2744
2024-11-29,RSPH,30.8072
2024-12-06,RSPH,30.1856
2024-12-13,RSPH,29.7119
2024-12-20,RSPH,29.0508
2024-12-27,RSPH,29.3148
2025-01-03,RSPH,29.2653
2025-01-10,RSPH,29.4334
2025-01-17,RSPH,29.8585
2025-01-24,RSPH,30.7187
2025-01-31,RSPH,30.9066
2025-02-07,RSPH,30.3232
2025-02-14,RSPH,29.6905
2025-02-21,RSPH,30.0563
2025-02-28,RSPH,30.0266
2025-03-07,RSPH,30.3529
2025-03-14,RSPH,29.3939
2025-03-21,RSPH,29.5125
2025-03-28,RSPH,29.2896
2025-04-04,RSPH,27.3581
2025-04-11,RSPH,27.5166
2025-04-18,RSPH,27.1897
2025-04-25,RSPH,27.9029
2025-05-02,RSPH,28.4378
2025-05-09,RSPH,28.0812
2025-05-16,RSPH,28.7151
2025-05-23,RSPH,27.9128
2025-05-30,RSPH,28.2892
2025-06-06,RSPH,28.626
2025-06-13,RSPH,28.6062
2025-06-20,RSPH,28.2991
2025-06-27,RSPH,28.8301
2025-07-04,RSPH,29.0087
2025-07-11,RSPH,28.8003
2025-07-18,RSPH,27.8079
2025-07-25,RSPH,29.0682
2025-08-01,RSPH,27.6689
2025-08-08,RSPH,28.0758
2025-08-15,RSPH,29.098
2025-08-22,RSPH,29.6042
2025-08-29,RSPH,29.2072
